Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma/Myanmar,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Rep,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Cote D'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,D R Congo,Denmark,Djibouti,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Trinidad/Tobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Country
1.1714963,1.0508912,1.0313289,1.1052039,0.91260767,0.94626117,1.1434536,1.1359553,0.99346954,1.0289534,0.97917837,1.0186671,1.1843733,1.1861944,1.0206215,1.0524805,1.1787772,1.0989999,0.9022847,1.2492715,1.0073087,1.0312486,1.0359607,0.9565512,0.9866869,0.9698902,1.0818729,1.2050024,1.1202629,1.1755441,1.0437396,1.3617712,1.2849536,1.0848705,1.04268,1.0676572,1.0067881,1.1768494,0.9705465,1.0691208,1.0199264,0.9923863,0.8722134,0.9894408,1.1629223,1.1250359,1.3887718,0.87612337,1.2629166,1.0046906,1.0676241,1.1899791,1.0484878,1.1305838,1.0246092,1.2234118,0.9139263,0.99930143,1.0323673,1.255919,1.2221738,1.0660826,1.113726,1.3159412,1.0358701,0.92230856,0.994617,1.3081634,1.027171,1.0946643,1.1299655,1.003962,0.96296674,0.9845245,1.0467912,1.1584364,1.5509742,0.969969,1.1066874,1.0872906,0.9969511,0.9272786,1.2271634,1.1299505,0.99031097,0.7106044,1.0287466,1.1064066,1.0419953,0.9040723,1.27652,1.0743347,1.0892875,1.2543709,1.0688506,1.1339458,1.0799081,1.1292696,0.9632157,0.97175443,1.0345905,1.0785679,0.94615316,1.0768173,1.1579415,0.99523884,1.1222205,1.1657739,1.0354155,1.1914793,1.2400653,1.0063462,1.0975971,1.0060908,1.1000978,0.9750333,1.0566475,1.231204,0.8546636,1.1252404,1.1081814,1.0325805,1.002999,0.92467135,1.090565,1.0838057,0.94645596,0.98007727,0.92142314,1.0701529,0.92165524,0.9575449,1.071258,0.8731057,0.9969424,1.3848515,0.9295341,1.2494913,1.0108222,0.89862704,0.9734009,1.0453368,1.2199934,1.3254322,1.1266909,0.809789,1.0510001,0.96066624,1.1260436,1.0053753,1.0029453,1.1775434,1.1246692,1.1908762,1.031724,1.1392422,1.0649687,1.0433514,1.1567057,1.0976156,0.99947655,1.1394922,1.1475477,1.0076536,1.1124654,0.98627275,1.0165977,1.123451,0.97397006,1.0643497,1.3411793,1.042708,0.9590776,1.0866123,1.0572956,1.0192024,Iraq
0.9093186,0.89371616,0.9747234,1.0366632,0.9052517,0.96410716,0.9244342,0.9328784,0.81401545,1.0902277,1.0009465,0.8474623,1.0314431,1.0399503,1.0513518,1.0725715,1.0533174,0.89218885,0.85740507,0.8352995,1.0778468,0.88258255,0.91578805,0.91588193,0.93066555,0.87924606,1.0394361,1.0064778,1.0726906,0.8819369,0.8251015,1.406398,1.1942523,0.780203,0.8751099,0.8895593,0.94245493,1.1089419,0.7654247,1.0163635,1.00915,0.8124343,0.8586633,0.87392837,1.0847595,1.0274364,1.440946,0.87337184,1.0262669,0.84334403,0.9662054,1.0730879,1.0934489,0.97688466,1.0439692,1.0175078,0.9034687,0.87960505,0.97927976,1.1478982,1.0438793,0.79429615,0.89909095,1.0072416,0.9060432,0.8354897,0.98430943,1.3779113,0.8241,1.0270767,0.9930528,0.8740969,0.8145643,0.8138498,0.9200335,0.9608815,0.9156058,1.3609443,0.9796439,0.8757781,0.85668385,0.82593834,0.9354809,0.8488562,0.776447,0.9163252,0.9171879,0.91411036,0.8180013,1.0628997,0.9769344,0.87942094,1.0705482,1.1158069,0.77908593,1.0758172,0.9356709,1.1197526,0.80493784,0.8894657,1.0786066,0.9297424,0.9931991,1.0333151,1.0854431,0.86448777,0.8988986,0.98164463,0.84949404,0.88349646,1.0790486,0.85753167,1.0810721,0.88932747,0.86320555,0.97278196,0.9795538,0.92665726,0.8692818,0.82793325,1.0022098,1.0617366,0.8095603,1.0040116,0.8974418,0.7882959,0.99248433,0.83189833,0.9357089,1.02568,0.92057335,0.8066217,0.9674135,0.8602689,0.86934364,0.98416,0.9949236,0.86104584,0.9609538,0.94141746,0.8327497,1.0523726,0.9948387,0.8566393,0.86619765,0.8759751,1.0369282,0.90623444,1.0199374,0.73763645,0.983804,0.833164,0.9826631,1.0122756,0.9426393,0.9124563,0.9170294,1.0363644,1.0167392,1.0854626,0.8876697,0.9658274,0.8451137,1.0629536,0.8544369,0.87042713,0.9568294,0.8126891,0.87571174,0.9809442,1.159427,0.94539887,0.8554792,0.8257193,0.9742513,0.8991781,Ireland
1.1936283,1.1185466,1.1600449,1.1386478,0.971513,1.0625674,1.1870294,1.209164,1.1036708,1.1404915,1.0321704,1.0828706,1.3179036,1.2067636,1.2899656,1.111735,1.235293,1.0580876,1.0057944,1.2252474,1.1632389,1.1374233,1.1119969,1.0139569,1.0559456,1.0372932,1.1021287,1.3046906,1.1236659,1.257964,0.97679746,1.4422472,1.235093,1.1520715,1.1804384,1.1913911,1.1213698,1.0550691,1.1682757,1.2321694,1.1106644,1.0517561,1.0141913,1.0574826,1.1185985,1.1898403,1.4461881,0.89209306,1.2739246,1.1339494,1.1820804,1.3435054,1.0996428,1.0971534,1.274892,1.2811671,1.0539966,1.0682906,1.1960838,1.1726209,1.2882563,1.2035414,1.1977844,1.3049043,1.1489894,0.9701004,1.0741804,1.4297186,1.089006,1.009294,1.3605018,1.1603998,1.1153466,1.0645767,1.0899209,1.2131544,1.1522251,1.0964786,1.3980467,1.144714,1.1333268,0.98738366,1.2555915,1.2495823,1.0699557,0.91928077,1.0461947,1.2416983,1.0978199,1.0576987,1.3832575,1.134546,1.1336818,1.2383549,1.1447302,1.1925539,1.1846893,1.2698789,1.0053087,1.0535008,1.1531824,1.2135999,1.0536623,1.1316531,1.3092406,1.1857364,1.1760802,1.1511153,1.1092674,1.2184836,1.2478594,1.0786031,1.1940129,1.1539675,1.1971174,1.1483095,1.0531362,1.2778898,0.83565515,1.2422034,1.1970341,1.1559783,1.019442,1.0101796,1.0520278,1.1831242,1.0985783,1.097949,1.1031858,1.1707207,1.0163491,1.0392437,1.0946647,1.03244,1.1154739,1.3184379,1.0732023,1.2458386,1.1272047,1.0822196,1.1374449,1.1498438,1.156204,1.4832705,1.1178089,0.8745397,1.2285953,1.1516391,1.0949688,0.9919039,1.0736208,1.2975285,1.2320468,1.317624,0.9850647,1.1232692,1.160526,1.1720386,1.1834126,1.1717256,1.0768319,1.268792,1.2531914,1.1018976,1.2460858,1.0606418,1.1681917,1.196997,1.1691184,1.1192377,1.1748427,1.0709229,1.058036,1.1835059,1.1918808,1.0712872,Israel
1.2535689,1.1808025,1.2807214,1.3420824,1.1001208,1.1055155,1.3312626,1.3870783,1.3164353,1.1785854,1.0478662,1.4666862,1.3663235,1.2908144,1.3794359,1.1740967,1.2568263,1.1799588,1.0853255,1.5625427,1.1757659,1.1791316,1.1314474,1.0886059,1.190056,1.1581355,1.1224661,1.5211543,1.1336418,1.4941357,1.131295,1.475619,1.1916238,1.2956759,1.2934198,1.2299906,1.0928657,1.1161375,1.3795607,1.3193945,1.1681173,1.0150107,1.0007527,1.1678556,1.1405282,1.3200494,1.3410732,0.9857305,1.3813454,1.1490637,1.272393,1.3627225,1.2112395,1.2085773,1.3187922,1.4895343,1.1057183,1.2674711,1.360976,1.2675235,1.3699565,1.4450358,1.3465531,1.5377522,1.182155,1.0214072,1.056358,1.3661088,1.2550101,1.2977452,1.3700606,1.1964157,1.2816188,1.1963686,1.3757749,1.2308961,1.3065569,1.2255836,1.2268778,1.4667,1.2492881,1.1822081,1.4020193,1.3159308,1.1851887,1.1929405,1.1093844,1.5328335,1.1608107,1.0891472,1.4101473,1.2725753,1.2433102,1.2006576,1.465887,1.2670408,1.1379756,1.2625403,1.271174,1.125696,1.202242,1.3582053,1.0989336,1.1556541,1.3489894,1.1399132,1.2904202,1.2948502,1.2355297,1.328498,1.4215505,1.535394,1.2911638,1.3061376,1.4548634,1.1904389,1.0979419,1.5750936,0.90299517,1.5142322,1.2576175,1.2662718,1.0555708,1.0838857,1.1114651,1.4554441,1.0605085,1.2830815,1.1478066,1.2199012,1.032941,1.0833267,1.202641,1.2714906,1.1962599,1.6034002,1.1764727,1.5985776,1.1596555,1.1659623,1.2141762,1.2742418,1.0896748,1.6313424,1.3777536,0.8761917,1.3208361,1.141409,1.0762872,1.060145,1.1760658,1.6735443,1.2216533,1.4181374,0.93639845,1.3188782,1.4030851,1.175951,1.1573272,1.2128215,1.1682326,1.3480781,1.2838725,1.2353659,1.4442927,1.1937332,1.4256092,1.5559611,1.3001472,1.1244551,1.1564751,1.0777719,1.1585665,1.3148692,1.4980221,1.1223853,Italy
1.2006937,1.0298386,0.9943454,1.085309,0.9413482,1.0162653,1.0355864,1.1007922,1.1265113,1.1222643,0.99126065,1.0136226,1.2486675,1.1145494,1.1962211,1.1282568,1.2332644,1.0004903,1.0036441,1.1796525,1.0682237,1.0790012,1.0157969,0.9340945,1.0216066,0.9058547,1.1304533,1.1646345,1.0908998,1.1140642,1.0184839,1.3816961,1.1584109,1.0782843,1.0249071,1.0231708,0.9374157,1.0910689,0.96515596,1.0809402,1.0369558,0.92547834,0.91216105,0.9706174,1.0736498,1.066353,1.3150582,0.88756394,1.0919211,1.0344349,1.0756942,1.2766575,1.0110946,1.0190538,1.1478497,1.1459111,0.9786669,1.0756208,1.1301016,1.230059,1.1338911,1.2603474,1.0596106,1.2299411,1.1570572,0.9905989,1.056966,1.3684673,1.0518696,0.88064647,1.2179651,1.0229657,1.0055135,1.0007857,1.0285374,1.1303687,0.9986121,0.99686766,1.0864697,1.059388,1.4309375,0.8883116,1.082167,1.2256345,0.9740365,0.8931483,0.98570883,1.1415743,1.012677,0.9869244,1.2007776,1.0805603,1.1844858,1.2119951,1.0974966,1.089999,1.0987515,1.2133535,0.97336555,0.91340476,1.0000846,1.202601,0.91803914,1.0702109,1.1987439,1.0482076,1.1610397,1.1201022,0.9892367,1.1499797,1.2232214,1.0111275,1.0753311,1.02205,1.1231273,0.9909608,1.0473727,1.121607,0.8392741,1.1961972,1.0339578,1.0856692,0.9165958,0.9667039,1.0980707,1.2311289,0.9919737,0.96382964,0.9990382,1.1156482,0.95443815,0.9833902,1.0147778,0.8818662,1.0004367,1.2868226,0.9905776,1.2239816,0.9645244,0.9545475,1.0581167,1.0309621,1.0868493,1.423617,0.97374815,0.8178694,1.0727115,0.98849964,1.0856965,0.9663434,1.0780706,1.281306,1.0772201,1.2014956,1.0064327,1.0593791,1.1329187,0.98225975,1.1919013,1.0782632,1.0132238,1.142151,1.1965522,1.0363843,1.2502773,0.89293313,0.9410961,1.0416251,1.0171993,1.0685968,1.0322716,0.99083155,0.9611004,1.0538758,1.1678723,1.0200663,Jamaica
1.3147205,1.1812216,1.2344427,1.2506182,1.0938294,1.0946231,1.3339729,1.3302495,1.2910872,1.1614274,1.0280639,1.4231775,1.4171882,1.4399347,1.3081107,1.0714201,1.2546693,1.2266054,1.0945112,1.5043576,1.1691068,1.2522498,1.1445433,1.075311,1.087249,1.0960325,1.2749914,1.4736977,1.0758196,1.5051172,1.2365681,1.4436911,1.3030871,1.2862892,1.3049955,1.2357391,1.1173238,1.1370952,1.4251753,1.3125844,1.1111073,1.0375004,0.9856761,1.1506587,1.19146,1.2834848,1.3937466,0.87988085,1.4420618,1.148406,1.3265102,1.4296423,1.0816284,1.2616832,1.293096,1.5635244,1.1277901,1.2017746,1.3453689,1.3885936,1.4277557,1.4189233,1.3006178,1.5765752,1.2668291,1.0339956,1.1568727,1.3563659,1.2639761,1.283891,1.3861151,1.198847,1.2132262,1.2340629,1.3971249,1.2061275,1.3055732,1.1732805,1.292378,1.2897444,1.1899248,1.4736304,1.4933362,1.3337679,1.2686888,1.2080361,1.1725415,1.4585855,1.2083734,1.011305,1.4600329,1.3041176,1.2508454,1.2636681,1.4156433,1.2404416,1.113925,1.2716655,1.2913408,1.1212429,1.1897671,1.3703266,1.0735555,1.1761212,1.3472867,1.2455856,1.309872,1.2671721,1.2200837,1.389058,1.4715276,1.4621964,1.2711195,1.2696147,1.4064269,1.2053807,1.0663711,1.5743517,0.83568704,1.4726517,1.2862514,1.2787387,0.99008006,0.9675538,1.1366546,1.4841269,1.0435085,1.2988186,1.1583703,1.19934,1.1206081,1.0718609,1.2120144,1.2294042,1.2215829,1.4958317,1.0810225,1.6232824,1.2758135,1.0354543,1.1917804,1.2994761,1.2875317,1.5099673,1.3343924,0.87797904,1.3218307,1.1687028,1.1425562,1.0158663,1.2196141,1.6404332,1.2883197,1.3930947,1.0323597,1.4311488,1.4051574,1.2300196,1.2128707,1.204711,1.125385,1.3600779,1.3642542,1.2672677,1.3662461,1.1952353,1.3759453,1.5309945,1.2319763,1.1881119,1.1783508,1.1740185,1.1562767,1.3830832,1.433746,1.1666024,Japan
1.2985429,1.1698813,1.2936293,1.2252035,1.0771048,1.0941858,1.2537066,1.2608643,1.2554523,1.1940838,1.0479114,1.4338084,1.4326475,1.3490919,1.318865,1.1426542,1.240092,1.1572063,1.0677127,1.4337226,1.0929031,1.1360209,1.1491139,1.0510997,1.0371932,1.1014838,1.1674962,1.4753295,1.1232423,1.4308089,1.04614,1.4959692,1.2715505,1.2121655,1.1755102,1.1975195,1.1474642,1.0856334,1.313821,1.2130642,1.1057333,1.0103724,0.99732494,1.1100632,1.174515,1.2684907,1.3893006,0.8980553,1.4224203,1.076698,1.3185403,1.3687991,1.095987,1.1589277,1.2944188,1.5381259,1.1114101,1.1460903,1.257672,1.2669489,1.3700172,1.3602171,1.2595319,1.5859736,1.1837009,1.0051844,1.1300031,1.3545297,1.2672076,1.1377509,1.4609948,1.1769664,1.1737901,1.1633794,1.4453623,1.2320203,1.1994745,1.1612983,1.238636,1.2067139,1.1525221,1.1538372,1.4942925,1.289837,1.2177941,1.1653066,1.0811609,1.45348,1.1259823,1.0511442,1.4094601,1.3074079,1.293622,1.2084973,1.3368406,1.2686388,1.0772479,1.3160821,1.2509934,1.0307871,1.2426683,1.293904,1.0544688,1.170375,1.3546097,1.2052844,1.2679789,1.1616938,1.1212932,1.2935297,1.4120718,1.4785398,1.2684063,1.2011065,1.3450044,1.1529403,1.0540531,1.6326476,0.8525084,1.4035497,1.2563168,1.299509,1.0264156,1.0355982,1.1766924,1.4358102,1.1008735,1.2065617,1.0995098,1.1910434,1.0555236,1.058446,1.1668048,1.215579,1.1563927,1.4684826,1.0630047,1.5610884,1.1260337,1.0997356,1.1749928,1.2330782,1.1763082,1.434711,1.2071536,0.8720219,1.2818629,1.1410586,1.1185309,1.0690471,1.2096043,1.6151646,1.235475,1.3884062,1.0051707,1.368806,1.4840868,1.1852795,1.2201854,1.2043754,1.1022984,1.3086631,1.259358,1.3901392,1.3625146,1.1351374,1.291375,1.4534099,1.1402824,1.1714942,1.1607964,1.0292747,1.1088599,1.2923132,1.4524405,1.1409355,Jordan
1.1489278,1.1063838,1.1792974,1.179243,1.0016139,1.055942,1.1630052,1.2301596,1.2229155,1.1590536,1.09734,1.0839769,1.2998257,1.2047018,1.2774415,1.1742388,1.2356074,1.1438744,0.99010426,1.3269299,1.1335827,1.1041538,1.1026884,0.96917486,1.0879763,0.9951697,1.1198155,1.3241817,1.1976541,1.1799198,1.0331037,1.4716432,1.2470454,1.1428225,1.0689985,1.0583974,0.9912761,1.08975,1.0754414,1.2208726,1.1287308,1.0274918,0.9469712,0.99651706,1.1202763,1.1784768,1.3471857,0.9294395,1.2728304,1.0659685,1.1608483,1.3117721,1.073291,1.0053899,1.2276646,1.3510474,1.0562196,1.1097507,1.156041,1.318273,1.2172173,1.3354355,1.1967288,1.3913038,1.1757675,0.9323,1.0618213,1.4039338,1.1547928,1.0178194,1.280814,1.1003655,1.0926682,1.1040516,1.0806632,1.2080336,1.1590196,1.0500689,1.1585482,1.1552299,1.1262671,0.9769481,1.224071,1.4282295,1.024959,1.1666622,1.0173985,1.2328001,1.0063101,1.0167214,1.2703032,1.099147,1.1954991,1.2298728,1.2185607,1.1745977,1.1095053,1.2461607,1.0642058,1.0403022,1.0899607,1.2616414,0.9927779,1.1469158,1.3589725,1.1100707,1.1956729,1.1776456,1.0873039,1.2273982,1.3955146,1.1302892,1.2275554,1.1245115,1.2178532,1.1626341,1.0425239,1.2852759,0.8572718,1.3485725,1.0861944,1.1682949,1.0235416,1.0317353,1.0666757,1.3793149,1.0355511,1.1130021,1.0765991,1.131797,0.9653342,1.0258639,1.0277666,0.9452996,1.0913908,1.4289993,1.0695945,1.4013774,1.0257457,0.9859858,1.1535568,1.1604103,1.1478661,1.5765169,1.1569234,0.8598344,1.1735808,1.0854895,1.1132449,1.0397351,1.0798407,1.4541605,1.2091893,1.2247833,1.0204661,1.1817001,1.2120231,1.1264571,1.2160652,1.1991476,1.080697,1.2477483,1.1815845,1.1246575,1.3194382,0.9967757,1.0638481,1.1777217,1.0917709,1.1330891,1.1234292,1.1068419,1.054696,1.1686798,1.2365897,1.0561768,Kazakhstan
1.3106598,1.1645737,1.2353046,1.2299759,1.000389,1.1659535,1.3242701,1.278365,1.2569796,1.076522,1.0004787,1.4616295,1.3284701,1.4337713,1.2125077,1.0585002,1.2371796,1.1241374,1.0331384,1.4459544,1.1892796,1.266249,1.1255885,0.9901494,1.1222512,1.0859792,1.1168112,1.4652938,1.126661,1.3989396,1.0441453,1.4327445,1.2669159,1.2126377,1.2043864,1.1656947,1.1764098,1.1481994,1.3667988,1.2851405,1.1171489,1.0572925,1.0159621,1.12539,1.3189563,1.2920905,1.4838749,0.9852749,1.4109111,1.1714382,1.3257624,1.2875472,1.2098155,1.2188168,1.2840275,1.4528815,1.1325585,1.1071674,1.298142,1.2211908,1.3449461,1.2914711,1.2607012,1.46744,1.1684817,1.112858,1.1638741,1.3808888,1.2467039,1.1910082,1.3513474,1.1789134,1.1568334,1.1701353,1.4360555,1.1667216,1.2388597,1.1691658,1.2317439,1.2282219,1.1157966,1.212512,1.4421299,1.2160848,1.4260049,1.0883901,1.1411748,1.4099534,1.1609604,0.9919206,1.3974218,1.2573076,1.2044361,1.271228,1.3883218,1.2549431,1.0422745,1.2909408,1.3522627,1.0174816,1.1376562,1.355539,1.0182718,1.2415535,1.3708496,1.1751906,1.2813556,1.1850518,1.2428073,1.3479866,1.3391594,1.470823,1.2810957,1.2225938,1.3793862,1.1212548,1.0351524,1.6538851,0.87686867,1.3770964,1.3123989,1.2555736,1.0256613,0.9911496,1.151854,1.402375,1.0733335,1.2343743,1.1459209,1.2296609,1.1132035,1.0512394,1.184328,1.171052,1.1735076,1.4786081,1.1127301,1.5833628,1.2558302,1.0185232,1.1491522,1.2651677,1.217633,1.5753441,1.1990564,0.8669181,1.3041766,1.1166508,1.1093148,0.9950953,1.2069707,1.6212538,1.2809894,1.3740914,1.030681,1.4872586,1.4399848,1.2815464,1.208338,1.1608679,1.0743873,1.2908465,1.284946,1.3629814,1.367534,1.2022985,1.2645854,1.4266571,1.1148878,1.1285182,1.1588148,1.0382907,1.1237143,1.3661677,1.4184668,1.2352793,Kenya
0.66173774,0.56206524,0.52866274,0.61049956,0.5949724,0.60359967,0.5561749,0.6057134,0.68963856,0.64141554,0.735226,0.5159705,0.5246518,0.5730469,0.7198952,0.72559595,0.6508363,0.55061996,0.6176129,0.6006862,0.649449,0.58561045,0.681571,0.6626754,0.652886,0.51126707,0.6334166,0.6035164,0.7606774,0.5321615,0.68479323,0.6986032,0.70472836,0.6553161,0.534122,0.56312656,0.5930692,0.6787114,0.5515864,0.61738175,0.58444685,0.60805094,0.6002897,0.544684,0.4991931,0.5044352,0.6157344,0.65279126,0.6766837,0.6694682,0.5314728,0.5335994,0.5495618,0.507131,0.67392415,0.6300631,0.63646036,0.6881269,0.560346,0.69036174,0.5407904,0.7408793,0.56413376,0.6700497,0.6290542,0.674969,0.5551639,0.6396913,0.65110594,0.5271584,0.6622114,0.6692466,0.5951196,0.5825372,0.55146426,0.67084515,0.47335348,0.58913416,0.5636562,0.552526,0.6575689,0.50816715,0.5729111,0.6986133,0.6014356,1.3652816,0.56319666,0.58909774,0.61245364,0.60768163,0.56200933,0.65648645,0.7512774,0.75175524,0.6293971,0.55338365,0.7389699,0.6345842,0.6098762,0.5549951,0.66797197,0.75310266,0.63739187,0.6162781,0.59083366,0.62146884,0.63200915,0.5875516,0.52250254,0.5540155,0.72623,0.58936006,0.5889858,0.5435852,0.6034642,0.68657166,0.7779986,0.44858566,0.57253814,0.76877415,0.5365858,0.63026917,0.58354706,0.68930936,0.80754036,0.908299,0.80976,0.5142081,0.6102742,0.5662984,0.5608686,0.68023604,0.54237217,0.5735844,0.6398937,0.61727685,0.63112026,0.74895483,0.58707476,0.6335868,0.61399597,0.6528316,0.516178,0.7089117,0.4570679,0.36433423,0.56759244,0.6474054,0.6602719,0.7288293,0.6857406,0.7392781,0.6308235,0.65599424,0.6561282,0.6268865,0.6549243,0.5415181,0.7544683,0.68236023,0.61198837,0.6140957,0.6423124,0.49957043,0.721449,0.4814611,0.5381039,0.49900153,0.7537238,0.6062165,0.7089564,0.66535676,0.5704126,0.58466846,0.66230595,0.6283782,Kosovo
1.2560498,0.995361,0.9700973,1.1524614,0.92919713,0.95311016,1.0260978,1.0842367,1.0865558,1.0467232,1.0591011,1.0862563,1.2298974,1.255794,1.029968,1.0815616,1.1754376,1.0825816,0.9481794,1.2818807,1.0983344,0.99586403,1.0630171,0.93313485,1.0832487,0.9679303,1.1183867,1.3068268,1.1070138,1.0755235,1.0248734,1.4952362,1.2555082,1.0815295,1.0189831,0.9782018,1.0147663,1.1676371,1.0834409,1.0513172,1.0595466,0.9584188,0.93270534,0.9718969,1.1391437,1.1789591,1.3822951,0.88632333,1.1510686,0.9725932,1.1814643,1.278581,1.1150271,1.1569213,1.0984629,1.2110394,1.0028706,1.0581311,1.0283754,1.2868115,1.083746,1.1228622,1.0195895,1.3089116,1.0621163,0.93475634,1.024649,1.2905273,1.108732,0.93990916,1.0435085,1.0194157,1.0254934,0.99635774,1.0721928,1.1302872,1.0840385,0.97642803,1.0918524,1.0307199,0.90985143,0.9627317,1.077508,1.0189835,0.9653044,0.67632896,1.3766826,1.1817687,1.0096519,0.9268134,1.333001,1.1129814,1.1936024,1.1420639,1.0261911,1.2628831,1.0194178,1.2230376,1.0676115,1.0958565,1.0554976,1.2019893,0.93778604,1.110509,1.1790414,1.0671145,1.1933001,1.1673685,0.9947449,1.1790034,1.3589237,1.0521915,1.3016404,1.1187286,1.0392385,1.0859668,0.9857281,1.2190571,0.8184054,1.125787,1.0895871,1.1634539,0.8402318,0.9454367,1.1327506,1.351361,1.024676,1.0264207,0.96825457,1.0162724,1.0238473,0.991295,1.091512,0.9388592,1.0737519,1.3990914,1.0232835,1.3574344,1.0005846,0.9397795,1.0269209,1.2112261,1.3256962,1.149023,1.0240564,0.8745397,1.0511392,1.0162647,1.1017251,0.9554862,1.0893916,1.324722,1.125537,1.1906303,1.0410136,1.1293232,1.2620034,1.0614527,1.1071436,1.1167443,1.0323944,1.1445535,1.2210206,1.0743468,1.079307,1.0931158,1.0653979,1.0311991,0.94539076,1.0913223,1.0926924,1.0644298,1.024744,0.98702806,1.2357509,1.050181,Kuwait
1.23904,1.1155001,1.2058684,1.1670961,0.97959983,1.0727282,1.2184561,1.209268,1.193159,1.1132392,1.0003369,1.429294,1.400783,1.2411853,1.1981418,1.1446806,1.1425402,1.1920896,1.0374882,1.3806928,1.1949204,1.1397903,1.0491877,0.9468773,1.0187117,1.0599339,1.0022714,1.4385792,1.0374901,1.3585854,1.0294651,1.4197983,1.2012442,1.1399318,1.176556,1.1040174,1.1309764,1.0841619,1.3596216,1.2197686,1.0882837,1.0334593,0.95283633,1.065336,1.079438,1.2559813,1.36196,0.96431583,1.2284596,1.0941808,1.2224723,1.3249373,1.0477595,1.2124004,1.2011662,1.3912239,1.0898875,1.0943865,1.2385691,1.1511146,1.2008935,1.3026807,1.2416342,1.3368704,1.1465614,0.9567593,1.056985,1.3567715,1.2666732,1.0654458,1.2850304,1.1261753,1.0763838,1.1110314,1.4018869,1.1508625,1.1915458,1.1261587,1.2348312,1.1992794,1.0784867,1.1044601,1.3281578,1.1059521,1.1233581,0.916301,1.0732262,1.513528,1.0829693,1.0144056,1.3516133,1.21212,1.1823997,1.2020705,1.2694341,1.166301,1.0342027,1.1816963,1.2445656,1.0560955,1.1840944,1.1184734,1.0298845,1.0866574,1.4011326,1.1541649,1.1719137,1.2013358,1.1605881,1.2867117,1.2493924,1.4794611,1.2480211,1.2171258,1.2356776,1.1435754,1.0299407,1.6053717,0.83654004,1.2228378,1.2846541,1.219962,1.0482798,1.0324256,1.0872213,1.3931847,0.9705162,1.1871107,1.0925751,1.1734004,1.1091529,0.9884737,1.1919227,1.2259235,1.1371425,1.3616463,1.1372241,1.4671307,1.0883284,1.0184008,1.1406718,1.2103683,1.1414213,1.2990836,1.2088051,0.8669181,1.232963,1.1050724,1.0696112,0.9968122,1.1317464,1.5700735,1.2071431,1.281965,1.0105222,1.247914,1.4289567,1.2246991,1.1204625,1.2551827,1.1002625,1.2560996,1.1764368,1.2253402,1.2934384,1.1606721,1.3080014,1.4231117,1.1132591,1.0763851,1.1667858,1.0059086,1.0197796,1.2358028,1.3717719,1.0606825,Kyrgyzstan
